Prospect ID,Lead Origin,Lead Source,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Lead Quality,Lead Origin encoded,Lead Source encoded,Last Activity encoded,Lead Quality encoded,conversion_probability,total_score,priority,rank
856fd959-07ed-45f6-aa4b-32619994bd9d,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4698
4471e335-f518-448a-b031-210f404091be,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4699
b172dfda-9ee5-45dc-abe6-56f745c7d537,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4700
b13a90a4-633a-4e47-a397-d82b3dc90a61,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4701
a64717ba-b5aa-42a9-a3a9-84d4de842a26,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4702
b46875a2-6169-4b38-9ae8-d85c5e7911b7,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4703
03a14174-b36d-4d21-8a6c-a96c9d117804,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4704
32fd9f0e-0123-491e-a3db-b47d5ab4e2a8,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4705
a3f58f39-7664-43ff-9d4f-1e7bb0e9216d,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4706
a24f4b65-8a20-451b-a644-f2cbd2cfed97,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4707
5c5f84ae-e078-46d4-ace4-dd80284c9e14,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4708
b7a6a704-3f96-4d6d-b3a5-71e9ff2cd141,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4709
ada0c7d1-9f64-46b8-ad05-8127e9485add,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4710
aca5eceb-adff-47b9-a62b-bb857270859a,Landing Page Submission,Direct Traffic,1,2.0,1083,2.0,Email Opened,Unknown,1,1,5,4,0.22015422563751721,22.0,Cold,4711
0b6d3a4d-a1d1-4461-92ba-98f0ce8c87da,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4712
7a9a464b-8e22-40c9-9de3-c9071881c1db,API,Olark Chat,1,2.0,103,1.0,SMS Sent,Unknown,0,6,12,4,0.2202382246588701,22.0,Cold,4713
2088d188-0c9e-464c-b70c-ba2341864d64,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4714
a2795c6f-5205-40e6-8e05-c44758c6de15,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4715
efbd853b-6800-455b-9dfa-df730861773a,Landing Page Submission,Google,0,2.0,368,2.0,SMS Sent,Unknown,1,3,12,4,0.21980770719147352,22.0,Cold,4716
84e37c1c-588e-437e-809b-57736509fd67,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4717
2344e655-0f38-4f0d-a4fb-c054e985c562,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4718
2ca6bdd5-25dc-4b65-b9bc-07f4042c64a4,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4719
b63027f1-547f-45dc-b1f1-1e9dbd6fa83e,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4720
96bc75be-dcaa-46a8-8566-67154f6d496d,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4721
97b57208-14f3-479c-83e2-87396970bc93,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4722
08d33360-e9e7-4149-ab27-6afc1cf67c91,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4723
077bc905-2dcb-4ecb-b481-e9adc787e0bd,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4724
5c615ec2-1c53-437c-9fec-03f131d53958,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4725
afa660f8-8bcd-42e5-a67b-aa2f01bc420a,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4726
1f77dd52-b8c5-4e67-8ecd-d7fd21a2f07f,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4727
3de7a27c-f182-4125-bf16-f75fc1be6345,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4728
05d5249c-0dbb-45e4-ac7e-53b8f2219b80,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4729
3b033bea-d880-4273-b24c-860c36497b55,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4730
316bc6d8-9769-4bca-bb4c-a19961f5a2fe,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4731
76aa662e-72e1-49ad-b27d-17071ff3dd4b,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4732
b0805564-42ca-47f6-8a00-b8ff39927302,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4733
15c2e7f4-a9ee-4fbf-81d6-9dfbc62c1e59,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4734
dc562962-161d-4d90-a380-ff94c724b105,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4735
82f62307-519b-4a5d-a6bf-609ec3ae760a,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4736
88559855-c65b-45ff-82bb-87b664f07dd8,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4737
7faf72b6-0df4-4055-88f2-2f3265ef4c64,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4738
8f834368-5690-48d4-b5fc-add7e58b0d44,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4739
b96bd01e-7222-43a1-99c5-ff21de809bf6,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4740
86f89d53-04c6-4125-bc9a-20066ebde956,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4741
665485d2-a647-4e4e-919d-5f2bcccddca9,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4742
fa855f04-a01a-4fc2-99aa-29cf47183237,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4743
27c0d7e2-45c0-431d-bd9c-c9c4854c02b5,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4744
779d4763-1a96-44ed-84c7-8f3420fd126e,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4745
ee8a7d9a-d88b-4903-8582-1c4d2301b42a,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4746
2169d5f7-0e56-4cd5-8f11-6aeffb87862f,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4747
5c9f226c-fad5-47a7-ac8b-c01642c9c526,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4748
3d3ef4b7-399d-4717-a664-853ee1314254,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4749
a2ad8e53-84ce-4a61-b63b-2020ab75d47c,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4750
bc5d665a-3636-4074-8751-d3e9306ba0bc,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4751
66929451-6ba4-4df7-801d-542ca5601d88,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4752
2f899cd4-3fcb-47e3-ba80-615a75f4355e,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4753
c228d39d-60bf-4ab5-9e70-dacf9361db06,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4754
0b0437a8-3dcf-4031-bb7c-3f9f92396d3d,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4755
00dd9678-9ff0-48f2-b8fe-45e4ecaf3aa2,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4756
7cf260fb-5964-4d82-88fa-b4df0a0d7be3,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4757
83776e64-c8be-4c21-a848-917e53667ce9,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4758
3e8f18de-294c-4765-8ac5-b3035299fb07,Landing Page Submission,Google,0,5.0,73,5.0,Email Opened,Might be,1,3,5,2,0.22013272625596797,22.0,Cold,4759
d16668f2-c593-4d76-8765-7e1d6ec4a5f4,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4760
56453aec-3f7b-4f30-870c-8f966d393100,API,Google,1,2.0,1020,2.0,Email Opened,Unknown,0,3,5,4,0.2203174204198747,22.0,Cold,4761
8eadc49b-07a6-488d-9c57-7cc4cf73cdfd,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4762
bdfeda7a-3aa0-46cb-b26b-215c46c0bf5a,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4763
b9d9fd24-13b3-4cb7-a378-ec2bb5bb1446,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4764
2927db99-1d79-4a6c-aeb4-b4c095eab6ea,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4765
93e7b4aa-2d3e-40b8-953b-55d7ef5e53dd,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4766
ebc5caeb-d4af-4c60-b4ba-a3e8ca8d60c9,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4767
1de1f208-0561-4b10-9eee-8e0350525d0f,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4768
b77e0847-eef5-4cf8-a6d4-3cce3c638d69,Landing Page Submission,Direct Traffic,1,4.0,195,4.0,SMS Sent,Not Sure,1,1,12,3,0.22042841466255716,22.0,Cold,4769
65a658af-8942-4c64-8239-7bef706361ad,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4770
caa3c067-b969-43f9-a09f-a06831276ce4,Landing Page Submission,Google,1,10.0,1192,5.0,Email Opened,Unknown,1,3,5,4,0.22022400555215382,22.0,Cold,4771
76580732-b1c2-4c81-8701-bc619e30dbc4,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4772
dd4138a5-ef60-4691-8b9a-e5f67717b135,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4773
88a67a06-2723-4972-a0fd-4f6b7632a0ad,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4774
e312057a-671b-4987-8001-fb9bd5a4b1d0,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4775
fa839056-a84f-40ab-b72c-b0f9e5f9124c,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4776
3ab6f2c0-bae6-4022-9989-9bbe759b480f,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4777
2be3c7ea-f337-4a28-ba78-9ac6f0f109fa,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4778
9f15bd50-ec79-4f1d-9133-123ba85ef3bd,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4779
2f334d55-deb5-4def-aa2f-845ee8a2dff2,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4780
b6ae58c9-6d38-46c0-a29a-7bda80769d9e,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4781
712c867d-b4b6-441a-b31c-8d91def1abbc,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4782
26ae4af0-53c2-42f6-b10c-39458b09777f,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4783
8fd5efc9-c41f-4b8a-8fde-e4e4fb5bcbea,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4784
e99fa52d-c865-4750-99da-aad6b050cd82,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4785
24c94d8d-3f76-46dd-89ff-83dc912a5d8b,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4786
ac006d7a-6667-4a0d-9fcb-9645c24c6f41,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4787
363c12f4-4c52-4769-b8ac-219d907a55e4,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4788
3508d243-e72e-4b7a-ab0d-56f33a7bb85f,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4789
40820483-4b97-4c61-9154-82597a237859,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4790
3b646a57-76c0-4944-99b7-3d691fb035fc,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4791
5588d058-7359-4ae2-978a-fdd02e4138cb,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4792
471e2bd1-ca89-4cf0-b89a-8d4994e967ff,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4793
980a49f1-28f6-4936-a6e1-2348cb21b58e,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4794
f2af5569-1d86-46c8-a663-c0a6df48ce9f,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4795
93bfbfd3-ba2f-4800-aa73-0fc7da4ec048,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4796
f5e4eaa8-4bf1-4024-80da-c089aa1c9cc7,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4797
b7fed820-cad3-45e7-9b8a-a43283eec22f,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4798
ea97cd74-5a24-41b5-8a6f-374b18055ca7,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4799
5ef37fb1-df12-4841-a419-4f6845eeeb8a,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4800
edc0a795-7316-450b-9efd-61f28230d9e1,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4801
f1007120-187c-4f78-9bfd-251a9ec08acb,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4802
364ddb39-513d-403c-8053-4cfa76f64ff2,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4803
abe84d69-3c33-4c85-a4fd-fefe69132aee,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4804
d055d10a-190a-4b29-ad5f-c06209ce1e3a,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4805
57654baf-d9ae-4a38-bb4b-0928a3b0198b,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4806
12d9d849-3f37-4f3b-b984-f9d37034e95f,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4807
879dfcdc-a2d2-43a9-866b-aa2ef78e3fa7,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4808
77c8360b-3296-4bbc-99e8-e00b8ac6851a,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4809
163d71a3-c5db-4900-a3e5-6ad430cecc92,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4810
fda7e4c2-5b21-423b-b799-7155650f1a86,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4811
61491772-a734-4aff-b78b-f29b68de58d4,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4812
b00628cb-b223-443e-9fc9-0a985978a418,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4813
f0fa5053-6f99-4464-ab39-12a6a90c27dc,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4814
66458098-0ee7-46f0-8d26-de8441cde64b,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4815
9dd3c3f5-8257-4538-b701-b259e73460cd,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4816
f7379eeb-c350-4246-96f2-d83e1794d22a,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4817
f764335b-6f5b-491f-a024-5e1641609188,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4818
c7ed381d-becc-41f5-acf5-a70d5c190a54,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4819
56f9dea4-88c1-4c2f-9dd5-6d035b08437d,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4820
a17c80fb-31b3-4963-8567-08a9ec166c78,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4821
502ce999-b1be-43f4-bf94-0d6ff5f016c9,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4822
d9fc336b-3a29-40ee-8abe-ac0cc8393715,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4823
52e9d0d0-4aad-46f7-a292-b0d15ec2e00d,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4824
535f76e6-b6ed-41fa-b666-683f782024f8,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4825
82519ddd-2033-4ca8-90df-f636176c5ea2,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4826
11fe5145-44b7-4796-b800-28176601c9bb,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4827
4742a1d0-4059-4531-b005-7d6d995caa1f,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4828
ea11ef5d-b9cb-480a-b729-58efa4c22322,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4829
b43b0155-a873-4ad1-b9d6-f37c6162475a,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4830
53715ab1-2106-4c4e-8493-81cc465eb9ce,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4831
73ced517-5b4b-4823-acdb-e1269e7b4f5d,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4832
f3d3bb76-482f-4ca6-90a1-5c49ba2622d4,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4833
12f7bec6-3356-46bb-b513-525b12ce92c2,Landing Page Submission,Google,0,5.0,366,2.5,Email Opened,Not Sure,1,3,5,3,0.2195037807204629,22.0,Cold,4834
4432dce6-e555-4b83-bb02-0b2d3da9b479,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4835
54e166aa-7434-4e7d-a886-0bd649bf77fe,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4836
6b87f46b-51e2-4283-9b7a-9698f1c5f8ca,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4837
0bafab4f-c687-4dfc-a24f-8294bcfce5e2,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4838
726b6893-2fac-43fe-a146-cb3665429e13,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4839
6fefb2bb-f736-4b0c-9741-e02c8b1a2655,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4840
41fb4763-03cc-4e7f-b1d7-aa4a68395757,Landing Page Submission,Direct Traffic,0,5.0,869,5.0,SMS Sent,Unknown,1,1,12,4,0.21950499004514026,22.0,Cold,4841
423bd2b0-3ba3-47cc-9608-5bcef521e573,API,Olark Chat,0,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4842
67a16685-9649-47da-8fa4-216089cd4139,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4843
4504380f-1932-41bb-833d-3dcb87b99fa2,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4844
95e3588d-c88f-4d4f-a2c4-5c3acf555b65,API,Olark Chat,1,0.0,0,0.0,SMS Sent,Unknown,0,6,12,4,0.21961086379423803,22.0,Cold,4845
df3b339f-ed14-4ab7-91a6-7abdae6f8d0b,API,Google,1,4.0,699,4.0,SMS Sent,Unknown,0,3,12,4,0.2192730031521126,21.9,Cold,4846
ce04a5a0-e2ad-4281-9b8f-32ad6b184a80,Landing Page Submission,Direct Traffic,0,27.0,386,5.4,Page Visited on Website,Not Sure,1,1,10,3,0.21859339089784915,21.9,Cold,4847
77b04f34-7bad-4022-a7a9-655ea3da89d3,API,Google,1,2.0,1017,2.0,Email Opened,Unknown,0,3,5,4,0.2193762874479341,21.9,Cold,4848
e145288e-4930-4b4a-b8eb-ce20fca90c72,API,Olark Chat,0,1.0,329,1.0,Olark Chat Conversation,Unknown,0,6,9,4,0.21850994797142978,21.9,Cold,4849
2df95f8b-4f7f-4fe7-ad08-1bcc8373f0a5,Landing Page Submission,Google,0,5.0,1209,5.0,Email Opened,Unknown,1,3,5,4,0.21812809523132326,21.8,Cold,4850
498baa59-4e52-11e6-96be-22000aa8e760,Lead Import,Facebook,1,0.0,0,0.0,SMS Sent,Unknown,3,2,12,4,0.2177942103039305,21.8,Cold,4851
1a3dfc00-2e7c-4747-9d79-62e2761880a2,Landing Page Submission,Direct Traffic,1,3.0,1183,3.0,Email Opened,Unknown,1,1,5,4,0.21835705801923264,21.8,Cold,4852
498ba960-4e52-11e6-96be-22000aa8e760,Lead Import,Facebook,1,0.0,0,0.0,SMS Sent,Unknown,3,2,12,4,0.2177942103039305,21.8,Cold,4853
